STATN,DATE,Country,MYEAR,Latitude,Longitude,DEPHU,DEPHL,MATRX,PARGROUP,PARAM,BASIS,QFLAG,Value,MUNIT,VFLAG,tblAnalysisID,tblParamID,tblSampleID,year,month,dayofyear,sample_depth_m,sat_interval_from,sat_interval_to,sat_interval_mid_utc,sampleCount,noDataCount,valid_pixel_count,s3_CHL_OC4ME_mean,s3_CHL_OC4ME_stDev,s3_CHL_OC4ME_min,s3_CHL_OC4ME_max,s3_CHL_NN_mean,s3_CHL_NN_stDev,s3_CHL_NN_min,s3_CHL_NN_max,s3_TSM_NN_mean,s3_TSM_NN_stDev,s3_TSM_NN_min,s3_TSM_NN_max,s3_KD490_M07_mean,s3_KD490_M07_stDev,s3_KD490_M07_min,s3_KD490_M07_max,s3_ADG443_NN_mean,s3_ADG443_NN_stDev,s3_ADG443_NN_min,s3_ADG443_NN_max,s3_B03_mean,s3_B03_stDev,s3_B03_min,s3_B03_max,s3_B04_mean,s3_B04_stDev,s3_B04_min,s3_B04_max,s3_B06_mean,s3_B06_stDev,s3_B06_min,s3_B06_max,s3_B07_mean,s3_B07_stDev,s3_B07_min,s3_B07_max,s3_B08_mean,s3_B08_stDev,s3_B08_min,s3_B08_max,s3_B10_mean,s3_B10_stDev,s3_B10_min,s3_B10_max,s3_B11_mean,s3_B11_stDev,s3_B11_min,s3_B11_max,s3_B17_mean,s3_B17_stDev,s3_B17_min,s3_B17_max,sat_time_diff_hours,has_any_numeric_value,query_status,query_error,s3_buffer_m,s3_day_window,s3_max_cloud,s3_mosaicking_order,s3_chunk_name,doy_sin,doy_cos,spatial_block
GOERE6,2020-01-06,The Netherlands,2020,51.869,3.87216667,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.8,ug/l,A,773199.0,58236321.0,2959597.0,2020,1,6,1.0,2020-01-06T00:00:00+00:00,2020-01-07T00:00:00+00:00,2020-01-06T12:00:00+00:00,64.0,6.0,58.0,0.7162639097920781,0.0442765532090346,0.6614173054695129,0.8661417365074158,0.6652185731920702,0.0600956727674825,0.5511810779571533,0.7401574850082397,1.4421733679442572,0.0992662895817778,1.2794206142425537,1.5874325037002563,-0.5893972392739919,0.0344076483137137,-0.6417322754859924,-0.5,-0.181645410456534,0.1236990010965847,-0.3228346705436706,0.0708661302924156,0.0737437709266769,0.0088686894955121,0.0566484592854976,0.0922635570168495,0.0966875866569321,0.0085515771307835,0.0837855190038681,0.1161961778998375,0.1310572173317958,0.0098340647268998,0.1210486218333244,0.1574144810438156,0.0921637959264475,0.0110067743909687,0.0835291594266891,0.1215613335371017,0.0720089515992279,0.0110947987620776,0.0630024150013923,0.1032868474721908,0.0673876070128432,0.0106785816993611,0.0578753016889095,0.0978850722312927,0.0440153746127054,0.0097605486907547,0.0359752215445041,0.0711691677570343,0.0020374797015141,0.0042696327691886,-0.0008484137943014,0.0142582487314939,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.10303137904317879,0.9946781061893646,5_115
HANSWGL,2020-01-06,The Netherlands,2020,51.43616667,4.01416667,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.06,ug/l,A,773199.0,58236333.0,2959083.0,2020,1,6,1.0,2020-01-06T00:00:00+00:00,2020-01-07T00:00:00+00:00,2020-01-06T12:00:00+00:00,64.0,18.0,46.0,1.0674426451973296,0.2883468814096855,0.8503937125205994,2.0,0.8579253547865412,0.2465555856403582,-0.4094488322734833,1.0708661079406738,1.4094000899273411,0.4733334249885031,-0.5142956376075745,1.6417875289916992,-0.2694282836240271,0.3604970063313995,-0.4881889820098877,1.0,0.2257788314524552,0.5185577063972,-0.1062992215156555,1.881889700889588,0.022826651941337,0.0116863347690214,-0.0076418342068791,0.0419263280928134,0.0374038848499565,0.0119609400088241,0.0050660734996199,0.0500015281140804,0.0667792771659467,0.0105326641489111,0.0392162874341011,0.0821192041039466,0.0596550632997051,0.0113618251249747,0.0304635781794786,0.0814783200621604,0.0531669606495162,0.0114058640734544,0.0241645574569702,0.0785119161009788,0.0512271776552433,0.0118856193371119,0.0205938909202814,0.07887814193964,0.0433975874000917,0.0141027436508658,0.0210516694933176,0.1138889789581298,0.016278043364329,0.0331991345870501,3.051931707886979e-05,0.2043824642896652,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.10303137904317879,0.9946781061893646,5_114
SCHOUWN10,2020-01-06,The Netherlands,2020,51.71933333,3.49383333,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.85,ug/l,A,773199.0,58236311.0,2959086.0,2020,1,6,1.0,2020-01-06T00:00:00+00:00,2020-01-07T00:00:00+00:00,2020-01-06T12:00:00+00:00,64.0,4.0,60.0,0.5540682305892309,0.0472870887568728,0.4881889820098877,0.6771653294563293,0.5146981532375017,0.0202270085342437,0.4251968264579773,0.5354330539703369,1.0934056162834165,0.0910054949033086,0.8989353775978088,1.2794206142425537,-0.6938976526260375,0.024989152610212,-0.7362204790115356,-0.6535432934761047,-0.3946850493550299,0.0334886800066913,-0.460629940032959,-0.3228346705436706,0.0516296903913219,0.0014460570654211,0.0480605512857437,0.0537736155092716,0.066829739511013,0.0015025657246426,0.0639179646968841,0.0694296136498451,0.0781759103139241,0.0041980698961654,0.0705465897917747,0.0856898725032806,0.0378661477627853,0.0050401830818349,0.0294564664363861,0.0473464168608188,0.0256282247292498,0.004281690680256,0.018781092017889,0.033539842814207,0.0233198046684265,0.0039479290589304,0.0177556704729795,0.0311777107417583,0.0128867469417552,0.0025008567970238,0.0086916722357273,0.0175359360873699,-1.4037706629702996e-05,0.0002880216599889,-0.0007568582659587,0.0006164747173897,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.10303137904317879,0.9946781061893646,4_115
TERNZBI20,2020-01-06,The Netherlands,2020,51.3465,3.8255,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.2,ug/l,A,773199.0,58236326.0,2959081.0,2020,1,6,1.0,2020-01-06T00:00:00+00:00,2020-01-07T00:00:00+00:00,2020-01-06T12:00:00+00:00,64.0,13.0,51.0,0.9507487953877916,0.1913026804018953,0.8031495809555054,1.669291377067566,0.7846224892373179,0.0855027668427638,0.5669291019439697,0.9291338324546814,1.4883145257538444,0.0869557010081868,1.0801188945770264,1.6055508852005005,-0.3853636008194264,0.2239310614775626,-0.5,0.4685039222240448,-0.1827234941370346,0.2051902832264683,-0.3031496107578277,0.5629920959472656,0.0259766384374861,0.0084688497300813,-0.0023865466937422,0.0313058868050575,0.0422602382433765,0.00873673293835,0.0130314044654369,0.048664815723896,0.0699272424566979,0.0080921883301066,0.0440870411694049,0.0764427632093429,0.0568021289712073,0.0077115299958796,0.0327524654567241,0.0635883659124374,0.0478961094848665,0.0076651272734141,0.0236518457531929,0.0553849935531616,0.0458280319603634,0.0074644505122379,0.02246162481606,0.0537919253110885,0.0330730899255357,0.0061046948965016,0.0145878484472632,0.0405896194279193,0.0050585336383151,0.0020666295898156,-0.0002441472606733,0.0078493617475032,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.10303137904317879,0.9946781061893646,5_114
VLISSGBISSVH,2020-01-06,The Netherlands,2020,51.412,3.56566667,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.05,ug/l,A,773199.0,58236330.0,2959082.0,2020,1,6,1.0,2020-01-06T00:00:00+00:00,2020-01-07T00:00:00+00:00,2020-01-06T12:00:00+00:00,64.0,4.0,60.0,0.7761154731114706,0.0293341441236497,0.7244094610214233,0.8188976049423218,0.807086599866549,0.0482504364574114,0.7401574850082397,1.0078740119934082,1.443693645795186,0.0419557056752664,1.3881306648254397,1.5511958599090576,-0.5358267635107038,0.0177776781360144,-0.5708661675453186,-0.5,-0.2729658949499329,0.0498601337032281,-0.3228346705436706,-0.0472441054880619,0.0415955091516176,0.001649185630881,0.0388317517936229,0.0451490841805934,0.060261545702815,0.0015484393710116,0.0572710372507572,0.0625263229012489,0.0875985002766052,0.0012541188249804,0.0848292484879493,0.0899380519986152,0.0665071588630477,0.0036606181444926,0.0615741461515426,0.0759483650326728,0.0542930408691366,0.0042769786761216,0.0480605512857437,0.0657673925161361,0.0512988695253928,0.0042690604318134,0.0456617958843708,0.0636066794395446,0.0363954603361586,0.0042412574105882,0.0305734444409608,0.0498001053929328,0.0060676909750327,0.0011002587258063,0.0044984291307628,0.0096438499167561,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.10303137904317879,0.9946781061893646,4_114
WALCRN2,2020-01-06,The Netherlands,2020,51.54816667,3.4095,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.29,ug/l,A,773199.0,58236303.0,2959084.0,2020,1,6,1.0,2020-01-06T00:00:00+00:00,2020-01-07T00:00:00+00:00,2020-01-06T12:00:00+00:00,64.0,4.0,60.0,0.7406824171543122,0.0211216737275726,0.6929133534431458,0.8031495809555054,1.2493438263734185,0.0379988659157071,1.149606227874756,1.291338562965393,1.6931228796641031,0.0557627910141559,1.5511958599090576,1.768615961074829,-0.5694882045189541,0.0147978702949707,-0.5944882035255432,-0.5472440719604492,0.1637138993789752,0.0357762001484496,0.0708661302924156,0.2086614072322845,0.0598220786079764,0.002668503453338,0.0547990389168262,0.0660054311156272,0.077753230308493,0.0025011613129402,0.0727073028683662,0.0832728073000907,0.1080175201098124,0.0023248078930898,0.1041108444333076,0.1128086224198341,0.1001413034896055,0.0043660863562396,0.0908352956175804,0.1063631102442741,0.0904318397243817,0.0052154241471134,0.0790063217282295,0.0975737795233726,0.0884048007428646,0.0053972756363067,0.076497696340084,0.0964751169085502,0.0756416536867618,0.0067291365697592,0.0605487264692783,0.0844447165727615,0.0177416315923134,0.0034519411018981,0.0118594942614436,0.0234138015657663,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.10303137904317879,0.9946781061893646,4_114
WALCRN20,2020-01-06,The Netherlands,2020,51.65783333,3.21916667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.67,ug/l,A,773199.0,58236307.0,2959085.0,2020,1,6,1.0,2020-01-06T00:00:00+00:00,2020-01-07T00:00:00+00:00,2020-01-06T12:00:00+00:00,64.0,4.0,60.0,0.5215222984552381,0.0188739223792105,0.4566929042339325,0.5511810779571533,0.4934383153915405,0.0264558610508661,0.4251968264579773,0.5196850299835205,1.0583768208821616,0.0906400265851478,0.844580352306366,1.2069472074508667,-0.7185039520263671,0.0135526821029748,-0.748031497001648,-0.7007874250411987,-0.4209317669272422,0.0363847939903008,-0.4803149700164795,-0.3425197005271911,0.0489315485581755,0.0019350985463964,0.045332197099924,0.0563005469739437,0.0646015829717119,0.0017750364527494,0.0597247257828712,0.0692281872034072,0.0727674208581447,0.0024235973663509,0.0659504979848861,0.0767906755208969,0.0328159443723658,0.0020196951033696,0.0272225122898817,0.0379345081746578,0.0216061902542908,0.0018753113921943,0.0164006482809782,0.0266914889216423,0.019495530364414,0.0017543322427652,0.0158146936446428,0.0236518457531929,0.0104345845369001,0.0012983831265658,0.0076845614239573,0.0146244708448648,-9.277546320542269e-05,0.0004973622152646,-0.0005920582916587,0.0024475853424519,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.10303137904317879,0.9946781061893646,4_115
WALCRN70,2020-01-06,The Netherlands,2020,51.95616667,2.67766667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.64,ug/l,A,773199.0,58236296.0,2959598.0,2020,1,6,1.0,2020-01-04T00:00:00+00:00,2020-01-05T00:00:00+00:00,2020-01-04T12:00:00+00:00,64.0,4.0,60.0,0.3086614109575748,0.049483248862013,0.2204724252223968,0.4251968264579773,0.2175852944453557,0.0416149149639057,0.1417322754859924,0.3464566767215729,0.5006337255239488,0.0709853623102262,0.3735033273696899,0.6815152168273926,-0.8411417454481125,0.0257949068535893,-0.8897637724876404,-0.7952755689620972,-0.5902231027682622,0.048921936136914,-0.6771653890609741,-0.4409448802471161,0.03890011459589,0.0020283899721629,0.0351329110562801,0.0439588613808155,0.0492858687415719,0.0032966390233199,0.0420545078814029,0.0543961934745311,0.0452952682351072,0.0041559336944204,0.0362132638692855,0.0537003725767135,0.0149305715380857,0.0022690041702857,0.0105777159333229,0.0215277578681707,0.0092648100573569,0.0019230477361183,0.006128117442131,0.0144230490550398,0.0080269793203721,0.0019344430125195,0.0051942514255642,0.0135258045047521,0.0038615078704121,0.0016191342224478,0.0016602077521383,0.0092959385365247,0.0002478111072377,0.0005678850981273,-0.000390636123484,0.0020264298655092,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.10303137904317879,0.9946781061893646,3_115
NOORDWK10,2020-01-07,The Netherlands,2020,52.3015,4.30116667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.69,ug/l,A,773199.0,58236323.0,2959601.0,2020,1,7,1.0,2020-01-07T00:00:00+00:00,2020-01-08T00:00:00+00:00,2020-01-07T12:00:00+00:00,64.0,4.0,60.0,0.6076115384697914,0.0495743556925892,0.4724409282207489,0.7244094610214233,0.4280839775999388,0.0219893658914354,0.3937007784843445,0.4724409282207489,0.7403998533884683,0.0440869392999899,0.6633968949317932,0.8264619708061218,-0.6525590548912682,0.0210501174117515,-0.6889764070510864,-0.6181102395057678,-0.3234908382097879,0.0035335710231547,-0.3425197005271911,-0.3228346705436706,0.036036257383724,0.0021367201794079,0.0326792225241661,0.0424207299947738,0.0451881483818094,0.0017671891754994,0.0415234863758087,0.0502212606370449,0.055024874334534,0.0024667255492003,0.0515213496983051,0.0600909478962421,0.0229151292393604,0.0022819399126562,0.0201178025454282,0.0283028669655323,0.0144892738666385,0.0017692896387707,0.0119510497897863,0.0185247361660003,0.0127030255428204,0.0016807355943927,0.0103946048766374,0.0166753139346838,0.0067329944189017,0.0017699555036339,0.0049195848405361,0.0110721159726381,0.0001458792853857,0.0007342144630756,-0.0009033470996655,0.0018066966440528,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.1201261651823505,0.9927586335250793,5_116
NOORDWK2,2020-01-07,The Netherlands,2020,52.26066667,4.40466667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.5,ug/l,A,773199.0,58236315.0,2959600.0,2020,1,7,1.0,2020-01-07T00:00:00+00:00,2020-01-08T00:00:00+00:00,2020-01-07T12:00:00+00:00,64.0,4.0,60.0,0.8359579920768737,0.0437265970716809,0.7559055089950562,0.913385808467865,0.3283464492609103,0.118888948033693,0.0472440868616104,0.4881889820098877,0.8998412936925889,0.0417672756147705,0.844580352306366,1.0076454877853394,-0.506102365255356,0.0300730462229455,-0.5708661675453186,-0.4527558982372284,-0.1640420043220123,0.0483342428896829,-0.2440944910049438,-0.0669291466474533,0.0320508451821903,0.0027713753539585,0.0289071332663297,0.0411755740642547,0.0445182672391335,0.0030615553319938,0.0408825986087322,0.0546342357993125,0.0657289363443851,0.0027966393898069,0.0627460554242134,0.0744102299213409,0.03550340415289,0.0033255011837322,0.0314706899225711,0.0444166399538517,0.0244874429889023,0.0029728142505959,0.0214728247374296,0.0333201102912426,0.0221585753994683,0.0029213596639267,0.019165625795722,0.0301705989986658,0.011790216822798,0.0024163864473182,0.0092959385365247,0.0193487368524074,0.0003497429341223,0.001241471227955,-0.0007019249023869,0.0043153180740773,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.1201261651823505,0.9927586335250793,5_116
NOORDWK20,2020-01-07,The Netherlands,2020,52.341,4.1735,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.8,ug/l,A,773199.0,58236319.0,2959590.0,2020,1,7,1.0,2020-01-07T00:00:00+00:00,2020-01-08T00:00:00+00:00,2020-01-07T12:00:00+00:00,64.0,4.0,60.0,0.2286089144647121,0.191636819888618,-0.1574803292751312,0.5669291019439697,0.3632545828819274,0.2264810488478942,0.125984251499176,0.8346456289291382,0.4761739646395047,0.1542957997081132,0.319148302078247,0.9351720809936525,-0.8561023662487665,0.0818526059297494,-0.996062994003296,-0.6889764070510864,-0.6217191661397616,0.1224852240362607,-0.7755905389785767,-0.3228346705436706,0.0501547308949132,0.0414041420770391,0.0236701574176549,0.1656361669301986,0.0532270288094878,0.0475868472287531,0.0229560248553752,0.1805230975151062,0.0518961164479454,0.0537467454623664,0.0177007373422384,0.1917477995157241,0.0343150137846047,0.0547969875233244,0.003985718358308,0.1767876297235489,0.03172338133445,0.0566687423336375,0.0016235855873674,0.1788750886917114,0.031472824717639,0.0571456455820605,0.0005066080484539,0.1798821985721588,0.0302331628074171,0.057958445722114,-0.0004272583464626,0.1799554526805877,0.0308337673929296,0.0642698039914079,-0.0007751693483442,0.201361134648323,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.1201261651823505,0.9927586335250793,5_116
NOORDWK70,2020-01-07,The Netherlands,2020,52.5855,3.53,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.62,ug/l,A,773199.0,58236308.0,2959591.0,2020,1,7,1.0,2020-01-07T00:00:00+00:00,2020-01-08T00:00:00+00:00,2020-01-07T12:00:00+00:00,64.0,19.0,45.0,0.0101487247480286,0.201157582501524,-0.2677165269851684,0.4724409282207489,0.4003499473134676,0.3306418076929662,-0.0629921332001686,1.417322874069214,0.2313749801781441,0.2041996657970553,-0.043218620121479,0.9351720809936525,-0.9419947491751776,0.091232925766699,-1.0551180839538574,-0.748031497001648,-0.6036745442284479,0.3936657839410585,-0.9330708980560304,0.6811023354530334,0.0295972584022416,0.0174095902630969,0.0128482934087514,0.079812005162239,0.0294401901463667,0.0207569918568826,0.0173162035644054,0.08872951567173,0.0245812366199162,0.0236410274253742,0.0118411825969815,0.0917142257094383,0.0128120782629897,0.0258010862616648,0.0023010964505374,0.0875209867954254,0.0108271546429023,0.0265415578741515,-0.0005920582916587,0.0883999168872833,0.0104812777552676,0.0268662346104549,-0.0002258361637359,0.0883999168872833,0.0097077353366734,0.0269496469867787,-0.0023499245289713,0.0883449837565422,0.0090106925927102,0.025832963083797,-0.0009399693226441,0.0867702290415763,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.1201261651823505,0.9927586335250793,4_117
IrishSea_IrSGyreIntermed_wa02,2020-01-08,United Kingdom,2020,54.07,-5.5,36.9,,WT,O-MAJ,CPHL,W,,0.29,ug/l,,772030.0,58144795.0,2957673.0,2020,1,8,36.9,2020-01-03T00:00:00+00:00,2020-01-04T00:00:00+00:00,2020-01-03T12:00:00+00:00,64.0,4.0,60.0,0.1889763697981834,0.0502951767637729,0.1102362126111984,0.3464566767215729,0.3170603590706983,0.0960271313792826,0.1417322754859924,0.4881889820098877,0.4447688336173692,0.0822252658037331,0.2466749250888824,0.5728051662445068,-0.8999999970197677,0.0292082454339285,-0.9488189220428468,-0.8070866465568542,-0.5787401666243871,0.0690381019720014,-0.7165354490280151,-0.460629940032959,0.0235731082037091,0.0022640266058084,0.0187261588871479,0.0270394012331962,0.0291393791946272,0.0021443663118145,0.0258491784334182,0.0328257083892822,0.0240748326915005,0.0019870003029331,0.0201910473406314,0.0279366448521614,0.0077376638151084,0.0017448338276165,0.0039124740287661,0.0110904276371002,0.0044013803242705,0.0016379769540737,0.00204474106431,0.007135228253901,0.003489792428445,0.0015548429341677,0.001110874582082,0.0060182511806488,0.001975769168348,0.0014805763461605,-0.0004455694288481,0.0043519404716789,0.0001785340886272,0.0004994076872881,-0.0009949025698006,0.0012390522751957,108.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.13718540405660057,0.9905453876091833,-8_120
IrishSea_IrSGyreIntermed_wa03,2020-01-08,United Kingdom,2020,54.25,-5.2,52.5,,WT,O-MAJ,CPHL,W,,0.22,ug/l,,772030.0,58144789.0,2957676.0,2020,1,8,52.5,2020-01-09T00:00:00+00:00,2020-01-10T00:00:00+00:00,2020-01-09T12:00:00+00:00,64.0,13.0,51.0,0.4026555401437422,0.0584476926376192,0.2834645509719848,0.4881889820098877,0.4406360902038274,0.8195297500972039,-0.6299212574958801,1.7952755689620972,-0.1142709524023766,0.9211147128355108,-1.275266170501709,1.3518940210342407,-0.7811486685977265,0.0138411800297894,-0.8188976645469666,-0.7598425149917603,-0.3818897731310013,1.0106239897535183,-2.212598323822021,1.035433053970337,0.1460784635707443,0.0219375008620501,0.1158299520611763,0.1873531341552734,0.1412906486029718,0.0217995738698176,0.1085238233208656,0.1812555342912674,0.1424008048340386,0.0228243568723063,0.1085970699787139,0.1837275326251983,0.1375724191174787,0.0235765375504074,0.1020966246724128,0.1789300292730331,0.1369135764007475,0.0246832862932588,0.1008148491382598,0.1788567751646042,0.1368826991494964,0.0255126207666502,0.1002655103802681,0.1805047839879989,0.1363071565534554,0.0254717422300278,0.0992584004998207,0.1797357201576233,0.1425717080048486,0.0392169327021162,0.096365250647068,0.202075257897377,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.13718540405660057,0.9905453876091833,-8_120
DOOVBWT,2020-01-09,The Netherlands,2020,53.05283333,5.03233333,1.0,1.0,SPM,O-MAJ,CPHL,W,,3.0,ug/l,A,773199.0,58236119.0,2959595.0,2020,1,9,1.0,2020-01-07T00:00:00+00:00,2020-01-08T00:00:00+00:00,2020-01-07T12:00:00+00:00,64.0,4.0,60.0,0.8230970948934556,0.0603697310055803,0.7244094610214233,0.9921259880065918,0.218635165070494,0.1928751703191805,-0.3937007784843445,0.4566929042339325,0.8149870475133261,0.0502727450649509,0.7358702421188354,0.9714087843894958,-0.5389763837059339,0.0466149102588058,-0.6181102395057678,-0.4055118262767792,-0.1758530301662783,0.0664124989239046,-0.2637795507907867,0.0118110124021768,0.0382958480467398,0.0038766042148994,0.0289803780615329,0.0475844629108905,0.0457063527777791,0.0042427739417548,0.0380993075668811,0.0575823262333869,0.0646946644410491,0.0036741574678663,0.0591937042772769,0.0757652521133422,0.0352415557019412,0.0035371825922959,0.0298043768852949,0.0470717512071132,0.0221149339340627,0.0032236714711626,0.0178472250699996,0.0326609089970588,0.020176093156139,0.0031160809304255,0.0152287371456623,0.0298959333449602,0.0104541163969164,0.0026269996999978,0.007647939492017,0.018378248438239,-7.628817669077165e-06,0.0009326286402344,-0.0007019249023869,0.0030701628420501,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.1542040475626894,0.988039023376751,6_118
IrishSea_IrSGyreOpenSea_wa01,2020-01-09,United Kingdom,2020,53.95,-5.5,68.4,,WT,O-MAJ,CPHL,W,,0.28,ug/l,,772030.0,58144781.0,2958924.0,2020,1,9,68.4,2020-01-12T00:00:00+00:00,2020-01-13T00:00:00+00:00,2020-01-12T12:00:00+00:00,64.0,4.0,60.0,0.1385826687018077,0.0495333381032322,0.0629921182990074,0.251968502998352,0.1041994664818048,0.0633253404289344,0.0157480239868164,0.2992125749588012,0.2264427649478117,0.0536551562023503,0.1379648447036743,0.3372666537761688,-0.9291338632504142,0.0239802389699192,-0.9724409580230712,-0.8779527544975281,-0.8300525019566218,0.0634178801540834,-0.9527559280395508,-0.6968504190444946,0.0222757665129999,0.0022890294261231,0.0135807376354932,0.0257576238363981,0.0262294393964111,0.0012664102973574,0.0237617120146751,0.0287057105451822,0.0208795446281631,0.0008251666421129,0.0187444705516099,0.0222235806286335,0.0061528377079715,0.0009357126306388,0.0049012736417353,0.0088930949568748,0.0032419821363873,0.0007979251879668,0.0017517632804811,0.0050111403688788,0.0027246934051314,0.0007572660337444,0.0015869633061811,0.0040772738866508,0.0011719115960659,0.0006900450426179,-0.0001159695311798,0.0028321186546236,-0.0001437413754198,0.0002550549685712,-0.0006836138200014,0.0003601192147471,84.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.1542040475626894,0.988039023376751,-8_120
MARSDND,2020-01-09,The Netherlands,2020,52.9825,4.75,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.21,ug/l,A,773199.0,58236121.0,2959594.0,2020,1,9,1.0,2020-01-08T00:00:00+00:00,2020-01-09T00:00:00+00:00,2020-01-08T12:00:00+00:00,64.0,61.0,3.0,0.8503936529159546,0.3786083433338479,0.5826771259307861,1.3858267068862915,0.5669291218121847,0.3117951079277511,0.125984251499176,0.787401556968689,0.8143830895423889,0.0683285550995584,0.7177519202232361,0.8626986742019653,-0.452755923072497,0.3507695139799069,-0.7007874250411987,0.0433070808649063,0.2480314870675404,0.2783884972491775,0.0511810928583145,0.6417322754859924,0.0736350598745048,0.0477864083332039,0.0060548731125891,0.1074251532554626,0.0777184392015139,0.0485891804543651,0.009002961218357,0.1120761781930923,0.0935697561750809,0.0502810418814674,0.02246162481606,0.1291238218545913,0.0861415484299262,0.0528619901998477,0.0113834049552679,0.1235206201672554,0.0797265569368998,0.0520419556514988,0.006128117442131,0.1165257766842842,0.0776207791641354,0.0513427679716317,0.0050111403688788,0.1139255985617637,0.0750022933158713,0.0525339772201524,0.0007080302457325,0.1121494248509407,0.0611102644561469,0.0432028498882276,1.220821104652714e-05,0.0916592925786972,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.1542040475626894,0.988039023376751,6_117
BOOMKDP,2020-01-10,The Netherlands,2020,53.379,5.16716667,1.0,1.0,SPM,O-MAJ,CPHL,W,,2.0,ug/l,A,773199.0,58236117.0,2959585.0,2020,1,10,1.0,2020-01-07T00:00:00+00:00,2020-01-08T00:00:00+00:00,2020-01-07T12:00:00+00:00,64.0,15.0,49.0,0.6196368142050138,0.0676826055885211,0.5354330539703369,0.7401574850082397,0.9162783099680532,0.1335762155873321,0.7086614370346069,1.496062994003296,1.3652054582323347,0.0913484780041504,1.1525921821594238,1.5330774784088137,-0.6665595538762151,0.0462849556318914,-0.7244094610214233,-0.5826771855354309,0.0664470384315568,0.1532177232307199,-0.1062992215156555,0.7992125749588013,0.1310737640882025,0.0297037008835532,0.0793359205126762,0.1714590936899185,0.1427622300629713,0.0252588661227235,0.0960356518626213,0.1786553561687469,0.1690390362423293,0.0209908151990491,0.1282815039157867,0.1990356147289276,0.1610845430773131,0.0216317358602908,0.1189977750182151,0.1990539282560348,0.1558520530863684,0.022369008140923,0.1136143133044242,0.1979552656412124,0.1553023469691373,0.0224023499391362,0.1146763563156127,0.199328601360321,0.1535011326171914,0.0225415301650359,0.1150059551000595,0.2078432589769363,0.1570127512119253,0.0404802588991332,0.0920072048902511,0.200042724609375,60.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.17117705961019986,0.985240282501282,6_118
DANTZGT,2020-01-15,The Netherlands,2020,53.40116667,5.727,1.0,1.0,SPM,O-MAJ,CPHL,W,,8.9,ug/l,A,773199.0,58236111.0,2959586.0,2020,1,15,1.0,2020-01-14T00:00:00+00:00,2020-01-15T00:00:00+00:00,2020-01-14T12:00:00+00:00,64.0,16.0,48.0,1.6968503842751184,0.3339656511386377,0.960629940032959,2.0,1.0016404017806055,0.0716448450406025,0.8976377844810486,1.149606227874756,1.6814214512705807,0.0612925388267629,1.5693142414093018,1.7867343425750732,0.5674212554780146,0.4706574674265457,-0.3228346407413482,1.0,0.4153543173645934,0.1179050056160733,0.2086614072322845,0.6220472455024719,-0.0024925985720377,0.0082302430193292,-0.0156987216323614,0.0153752258047461,0.0110019238539583,0.007746475810161,0.0006530969403684,0.0291268676519393,0.0386471162782982,0.0069485321947157,0.0289071332663297,0.0533890835940837,0.0408135490336765,0.0078993761831694,0.0309396665543317,0.0568498820066452,0.0372196128979946,0.0078035957060715,0.0268013570457696,0.0511734373867511,0.0371395012674232,0.0079212192189726,0.02658162266016,0.0505508594214916,0.0376487791460628,0.0086555976817121,0.0274422448128461,0.0494338832795619,0.0071749025679916,0.0059202461020952,-9.765842696651816e-05,0.0157414488494396,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2020_01,0.2551824131233728,0.9668929289391521,7_118
