Country,STATN,MYEAR,DATE,Latitude,Longitude,DEPHU,DEPHL,MATRX,PARGROUP,PARAM,BASIS,QFLAG,Value,MUNIT,VFLAG,tblAnalysisID,tblParamID,tblSampleID,year,month,dayofyear,sample_depth_m
United Kingdom,Anglia_Essex_wa,2010,2010-12-03,51.529,1.032,1.0,,BF,O-MAJ,CPHL,W,,1.02,ug/l,,83581,33167534,1298765,2010,12,337,1.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2010-12-05,51.98333333,2.08333333,1.0,,AF,O-MAJ,CPHL,W,,0.55,ug/l,,83581,33167548,1298766,2010,12,339,1.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2010-12-05,51.98333333,2.08333333,1.0,,AF,O-MAJ,CPHL,W,,0.56,ug/l,,83581,33167552,1298766,2010,12,339,1.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2010-12-05,51.98333333,2.08333333,1.0,,AF,O-MAJ,CPHL,W,,0.48,ug/l,,83581,33167554,1298766,2010,12,339,1.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2010-12-05,53.53133333,1.05316667,1.0,,AF,O-MAJ,CPHL,W,,0.5,ug/l,,83581,33167555,1298767,2010,12,339,1.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2010-12-05,53.53133333,1.05316667,1.0,,AF,O-MAJ,CPHL,W,,0.43,ug/l,,83581,33167560,1298767,2010,12,339,1.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2010-12-05,53.53133333,1.05316667,1.0,,BF,O-MAJ,CPHL,W,,0.44,ug/l,,83581,33167566,1298767,2010,12,339,1.0
The Netherlands,HANSWGL,2010,2010-12-07,51.43616667,4.01416667,1.0,,BF,O-MAJ,CPHL,,,3.1,ug/l,A,85115,33359257,1332088,2010,12,341,1.0
United Kingdom,IrishSea_IrSIntermediateE_wa,2010,2010-12-07,53.53333333,-3.36333333,1.2,,AF,O-MAJ,CPHL,W,,0.77,ug/l,,83581,33167589,1298772,2010,12,341,1.2
United Kingdom,IrishSea_IrSIntermediateE_wa,2010,2010-12-07,53.53333333,-3.36333333,1.2,,AF,O-MAJ,CPHL,W,,0.88,ug/l,,83581,33167593,1298772,2010,12,341,1.2
United Kingdom,IrishSea_IrSIntermediateE_wa,2010,2010-12-07,53.53333333,-3.36333333,1.2,,AF,O-MAJ,CPHL,W,,1.11,ug/l,,83581,33167597,1298772,2010,12,341,1.2
United Kingdom,IrishSea_IrSIntermediateE_wa,2010,2010-12-07,53.53333333,-3.36333333,4.0,,AF,O-MAJ,CPHL,W,,0.27,ug/l,,83581,33169639,1298774,2010,12,341,4.0
United Kingdom,IrishSea_IrSIntermediateE_wa,2010,2010-12-07,53.53333333,-3.36333333,4.0,,AF,O-MAJ,CPHL,W,,0.23,ug/l,,83581,33169642,1298774,2010,12,341,4.0
United Kingdom,IrishSea_IrSIntermediateE_wa,2010,2010-12-07,53.53333333,-3.36333333,4.0,,AF,O-MAJ,CPHL,W,,0.23,ug/l,,83581,33169643,1298774,2010,12,341,4.0
United Kingdom,IrishSea_IrSIntermediateE_wa,2010,2010-12-07,53.45,-3.64333333,1.1,,AF,O-MAJ,CPHL,W,,0.81,ug/l,,83581,33170033,1298769,2010,12,341,1.1
United Kingdom,IrishSea_IrSIntermediateE_wa,2010,2010-12-07,53.53333333,-3.92333333,1.1,,AF,O-MAJ,CPHL,W,,0.53,ug/l,,83581,33170783,1298770,2010,12,341,1.1
United Kingdom,IrishSea_IrSIntermediateE_wa,2010,2010-12-07,53.53333333,-3.36333333,1.0,,AF,O-MAJ,CPHL,W,,1.01,ug/l,,83581,33171040,1298775,2010,12,341,1.0
United Kingdom,IrishSea_IrSIntermediateE_wa,2010,2010-12-07,53.53333333,-3.36333333,1.0,,AF,O-MAJ,CPHL,W,,0.91,ug/l,,83581,33171041,1298775,2010,12,341,1.0
United Kingdom,IrishSea_IrSIntermediateE_wa,2010,2010-12-07,53.53333333,-3.36333333,1.0,,AF,O-MAJ,CPHL,W,,0.94,ug/l,,83581,33171045,1298775,2010,12,341,1.0
United Kingdom,IrishSea_IrSOpenSea_wa,2010,2010-12-07,53.53333333,-3.64333333,1.7,,AF,O-MAJ,CPHL,W,,0.78,ug/l,,83581,33167579,1298771,2010,12,341,1.7
United Kingdom,IrishSea_IrSOpenSea_wa,2010,2010-12-07,53.53333333,-3.64333333,1.7,,AF,O-MAJ,CPHL,W,,0.71,ug/l,,83581,33167583,1298771,2010,12,341,1.7
United Kingdom,IrishSea_IrSOpenSea_wa,2010,2010-12-07,53.53333333,-3.64333333,1.7,,AF,O-MAJ,CPHL,W,,0.58,ug/l,,83581,33167586,1298771,2010,12,341,1.7
The Netherlands,TERNZBI20,2010,2010-12-07,51.3465,3.8255,1.0,,BF,O-MAJ,CPHL,,,2.5,ug/l,A,85115,33359206,1332086,2010,12,341,1.0
The Netherlands,VLISSGBISSVH,2010,2010-12-07,51.412,3.56566667,1.0,,BF,O-MAJ,CPHL,,,5.3,ug/l,A,85115,33359232,1332087,2010,12,341,1.0
The Netherlands,BOOMKDP,2010,2010-12-08,53.379,5.16716667,1.0,,BF,O-MAJ,CPHL,,,3.8,ug/l,A,85115,33359332,1332094,2010,12,342,1.0
The Netherlands,SCHAARVODDL,2010,2010-12-08,51.35033333,4.25066667,1.0,,BF,O-MAJ,CPHL,,,4.0,ug/l,A,85116,33359285,1332090,2010,12,342,1.0
The Netherlands,VLIESM,2010,2010-12-08,53.31333333,5.15983333,1.0,,BF,O-MAJ,CPHL,,,4.8,ug/l,A,85115,33359314,1332093,2010,12,342,1.0
The Netherlands,DOOVBWT,2010,2010-12-09,53.05283333,5.03233333,1.0,,BF,O-MAJ,CPHL,,,7.7,ug/l,A,85115,33359375,1332096,2010,12,343,1.0
The Netherlands,MARSDND,2010,2010-12-09,52.9825,4.75,1.0,,BF,O-MAJ,CPHL,,,3.5,ug/l,A,85115,33359358,1332095,2010,12,343,1.0
The Netherlands,DANTZGT,2010,2010-12-13,53.40116667,5.727,1.0,,BF,O-MAJ,CPHL,,,13.0,ug/l,A,85115,33359401,1332097,2010,12,347,1.0
The Netherlands,TERSLG10,2010,2010-12-13,53.4605,5.09933333,1.0,,BF,O-MAJ,CPHL,,,1.5,ug/l,A,85115,33359428,1332098,2010,12,347,1.0
Belgium,W01,2010,2010-12-13,51.375,3.1875,,,SPM,O-MAJ,CPHL,,,1.5,ug/l,A,79743,32846076,1276986,2010,12,347,
Belgium,W02,2010,2010-12-13,51.225,2.85833333,,,SPM,O-MAJ,CPHL,,,2.7,ug/l,A,79743,32846086,1276983,2010,12,347,
Belgium,W03,2010,2010-12-13,51.16833333,2.66666667,,,SPM,O-MAJ,CPHL,,,1.5,ug/l,A,79743,32846085,1276980,2010,12,347,
Belgium,W05,2010,2010-12-13,51.41666667,2.80833333,,,SPM,O-MAJ,CPHL,,,0.66,ug/l,A,79743,32846077,1276988,2010,12,347,
Belgium,W06,2010,2010-12-13,51.26333333,2.46833333,,,SPM,O-MAJ,CPHL,,,1.17,ug/l,A,79743,32846087,1276984,2010,12,347,
The Netherlands,NOORDWK70,2010,2010-12-14,52.5855,3.53,1.0,,BF,O-MAJ,CPHL,,,0.9,ug/l,A,85115,33359453,1332099,2010,12,348,1.0
The Netherlands,ROTTMPT3,2010,2010-12-14,53.5655,6.56283333,1.0,,BF,O-MAJ,CPHL,,,2.6,ug/l,A,85115,33359471,1332100,2010,12,348,1.0
Belgium,S01,2010,2010-12-14,51.41666667,3.57,,,SPM,O-MAJ,CPHL,,,1.01,ug/l,A,79743,32846079,1276993,2010,12,348,
The Netherlands,TERSLG100,2010,2010-12-14,54.14883333,4.3405,1.0,,BF,O-MAJ,CPHL,,,0.47,ug/l,A,85115,33359510,1332102,2010,12,348,1.0
The Netherlands,TERSLG135,2010,2010-12-14,54.415,4.03966667,1.0,,BF,O-MAJ,CPHL,,,0.58,ug/l,A,85115,33359529,1332103,2010,12,348,1.0
The Netherlands,TERSLG50,2010,2010-12-14,53.76683333,4.7655,1.0,,BF,O-MAJ,CPHL,,,0.9,ug/l,A,85115,33359497,1332101,2010,12,348,1.0
Belgium,W07,2010,2010-12-14,51.58333333,3.00833333,,,SPM,O-MAJ,CPHL,,,0.94,ug/l,A,79743,32846081,1276996,2010,12,348,
Belgium,W08,2010,2010-12-14,51.45833333,2.35,,,SPM,O-MAJ,CPHL,,,0.9,ug/l,A,79743,32846078,1276995,2010,12,348,
Belgium,W09,2010,2010-12-14,51.75,2.7,,,SPM,O-MAJ,CPHL,,,0.81,ug/l,A,79743,32846075,1277000,2010,12,348,
Belgium,W10,2010,2010-12-14,51.68333333,2.41666667,,,SPM,O-MAJ,CPHL,,,0.96,ug/l,A,79743,32846080,1276999,2010,12,348,
The Netherlands,GOERE2,2010,2010-12-15,51.84616667,3.91533333,1.0,,BF,O-MAJ,CPHL,,,1.0,ug/l,A,85115,33359675,1332110,2010,12,349,1.0
The Netherlands,GOERE6,2010,2010-12-15,51.869,3.87216667,1.0,,BF,O-MAJ,CPHL,,,1.4,ug/l,A,85115,33359701,1332111,2010,12,349,1.0
The Netherlands,LODSGT,2010,2010-12-15,51.51533333,4.127,1.0,,BF,O-MAJ,CPHL,,,0.81,ug/l,A,85115,33359552,1332104,2010,12,349,1.0
The Netherlands,NOORDWK10,2010,2010-12-15,52.3015,4.30116667,1.0,,BF,O-MAJ,CPHL,,,0.28,ug/l,A,85115,33359771,1332114,2010,12,349,1.0
The Netherlands,NOORDWK2,2010,2010-12-15,52.26066667,4.40466667,1.0,,BF,O-MAJ,CPHL,,,0.71,ug/l,A,85115,33359744,1332113,2010,12,349,1.0
The Netherlands,NOORDWK20,2010,2010-12-15,52.341,4.1735,1.0,,BF,O-MAJ,CPHL,,,0.73,ug/l,A,85115,33359795,1332115,2010,12,349,1.0
Belgium,W04,2010,2010-12-15,51.41833333,3.2525,,,SPM,O-MAJ,CPHL,,,1.16,ug/l,A,79743,32846074,1277003,2010,12,349,
The Netherlands,WALCRN2,2010,2010-12-15,51.54816667,3.4095,1.0,,BF,O-MAJ,CPHL,,,1.6,ug/l,A,85115,33359565,1332105,2010,12,349,1.0
The Netherlands,WALCRN20,2010,2010-12-15,51.65783333,3.21916667,1.0,,BF,O-MAJ,CPHL,,,1.0,ug/l,A,85115,33359634,1332108,2010,12,349,1.0
The Netherlands,WALCRN70,2010,2010-12-15,51.95616667,2.67766667,1.0,,BF,O-MAJ,CPHL,,,0.79,ug/l,A,85115,33359727,1332112,2010,12,349,1.0
The Netherlands,WISSKKE,2010,2010-12-15,51.6015,3.7205,1.0,,BF,O-MAJ,CPHL,,,0.9,ug/l,A,85115,33359599,1332106,2010,12,349,1.0
The Netherlands,ZIJPE,2010,2010-12-15,51.64466667,4.097,1.0,,BF,O-MAJ,CPHL,,,0.5,ug/l,A,85115,33359622,1332107,2010,12,349,1.0
The Netherlands,BOCHTVWTM,2010,2010-12-17,53.335,6.944,1.0,,BF,O-MAJ,CPHL,,,3.7,ug/l,A,85115,33359812,1332116,2010,12,351,1.0
The Netherlands,HUIBGOT,2010,2010-12-17,53.55916667,6.66116667,1.0,,BF,O-MAJ,CPHL,,,1.2,ug/l,A,85115,33359840,1332117,2010,12,351,1.0
The Netherlands,SCHAARVODDL,2010,2010-12-21,51.35033333,4.25066667,1.0,,BF,O-MAJ,CPHL,,,3.0,ug/l,A,85116,33359854,1332118,2010,12,355,1.0
The Netherlands,HANSWGL,2011,2011-01-03,51.43616667,4.01416667,1.0,,SPM,O-MAJ,CPHL,,,2.5,ug/l,A,107029,35212319,1425343,2011,1,3,1.0
The Netherlands,TERNZBI20,2011,2011-01-03,51.3465,3.8255,1.0,,SPM,O-MAJ,CPHL,,,2.1,ug/l,A,107029,35212268,1425341,2011,1,3,1.0
The Netherlands,VLISSGBISSVH,2011,2011-01-03,51.412,3.56566667,1.0,,SPM,O-MAJ,CPHL,,,1.9,ug/l,A,107029,35212294,1425342,2011,1,3,1.0
The Netherlands,MAASSS,2011,2011-01-05,51.9175,4.24983333,1.0,,SPM,O-MAJ,CPHL,,,3.07,ug/l,A,107028,35212365,1425347,2011,1,5,1.0
The Netherlands,SCHAARVODDL,2011,2011-01-05,51.35033333,4.25066667,1.0,,SPM,O-MAJ,CPHL,,,2.46,ug/l,A,107028,35212347,1425345,2011,1,5,1.0
The Netherlands,NOORDWK70,2011,2011-01-10,52.5855,3.53,1.0,,SPM,O-MAJ,CPHL,,,0.98,ug/l,A,107029,35212377,1425348,2011,1,10,1.0
The Netherlands,GOERE2,2011,2011-01-11,51.84616667,3.91533333,1.0,,SPM,O-MAJ,CPHL,,,1.3,ug/l,A,107029,35212463,1425352,2011,1,11,1.0
The Netherlands,GOERE6,2011,2011-01-11,51.869,3.87216667,1.0,,SPM,O-MAJ,CPHL,,,1.3,ug/l,A,107029,35212489,1425353,2011,1,11,1.0
The Netherlands,NOORDWK10,2011,2011-01-11,52.3015,4.30116667,1.0,,SPM,O-MAJ,CPHL,,,0.71,ug/l,A,107029,35212559,1425356,2011,1,11,1.0
The Netherlands,NOORDWK2,2011,2011-01-11,52.26066667,4.40466667,1.0,,SPM,O-MAJ,CPHL,,,0.6,ug/l,A,107029,35212532,1425355,2011,1,11,1.0
The Netherlands,NOORDWK20,2011,2011-01-11,52.341,4.1735,1.0,,SPM,O-MAJ,CPHL,,,0.74,ug/l,A,107029,35212583,1425357,2011,1,11,1.0
The Netherlands,WALCRN2,2011,2011-01-11,51.54816667,3.4095,1.0,,SPM,O-MAJ,CPHL,,,1.9,ug/l,A,107029,35212396,1425349,2011,1,11,1.0
The Netherlands,WALCRN20,2011,2011-01-11,51.65783333,3.21916667,1.0,,SPM,O-MAJ,CPHL,,,0.69,ug/l,A,107029,35212422,1425350,2011,1,11,1.0
The Netherlands,WALCRN70,2011,2011-01-11,51.95616667,2.67766667,1.0,,SPM,O-MAJ,CPHL,,,0.6,ug/l,A,107029,35212515,1425354,2011,1,11,1.0
The Netherlands,LODSGT,2011,2011-01-12,51.51533333,4.127,1.0,,SPM,O-MAJ,CPHL,,,2.4,ug/l,A,107029,35212605,1425358,2011,1,12,1.0
The Netherlands,WISSKKE,2011,2011-01-12,51.6015,3.7205,1.0,,SPM,O-MAJ,CPHL,,,0.64,ug/l,A,107029,35212626,1425359,2011,1,12,1.0
The Netherlands,ZIJPE,2011,2011-01-12,51.64466667,4.097,1.0,,SPM,O-MAJ,CPHL,,,0.56,ug/l,A,107029,35212649,1425360,2011,1,12,1.0
The Netherlands,BOOMKDP,2011,2011-01-13,53.379,5.16716667,1.0,,SPM,O-MAJ,CPHL,,,2.3,ug/l,A,107029,35212661,1425361,2011,1,13,1.0
The Netherlands,DANTZGT,2011,2011-01-13,53.40116667,5.727,1.0,,SPM,O-MAJ,CPHL,,,11.1,ug/l,A,107029,35212687,1425362,2011,1,13,1.0
The Netherlands,VLIESM,2011,2011-01-17,53.31333333,5.15983333,1.0,,SPM,O-MAJ,CPHL,,,5.9,ug/l,A,107029,35212711,1425363,2011,1,17,1.0
The Netherlands,BOCHTVWTM,2011,2011-01-18,53.335,6.944,1.0,,SPM,O-MAJ,CPHL,,,2.5,ug/l,A,107029,35212747,1425365,2011,1,18,1.0
The Netherlands,GROOTGND,2011,2011-01-18,53.30433333,7.15666667,1.0,,SPM,O-MAJ,CPHL,,,3.0,ug/l,A,107029,35212729,1425364,2011,1,18,1.0
The Netherlands,HUIBGOT,2011,2011-01-18,53.55916667,6.66116667,1.0,,SPM,O-MAJ,CPHL,,,1.6,ug/l,A,107029,35212801,1425367,2011,1,18,1.0
The Netherlands,TERSLG10,2011,2011-01-18,53.4605,5.09933333,1.0,,SPM,O-MAJ,CPHL,,,0.58,ug/l,A,107029,35212775,1425366,2011,1,18,1.0
The Netherlands,TERSLG100,2011,2011-01-18,54.14883333,4.3405,1.0,,SPM,O-MAJ,CPHL,,,0.51,ug/l,A,107029,35212842,1425369,2011,1,18,1.0
The Netherlands,TERSLG135,2011,2011-01-18,54.415,4.03966667,1.0,,SPM,O-MAJ,CPHL,,,0.44,ug/l,A,107029,35212860,1425370,2011,1,18,1.0
The Netherlands,TERSLG175,2011,2011-01-18,54.7185,3.69016667,1.0,,SPM,O-MAJ,CPHL,,,0.47,ug/l,A,107029,35212879,1425371,2011,1,18,1.0
The Netherlands,TERSLG235,2011,2011-01-18,55.17166667,3.156,1.0,,SPM,O-MAJ,CPHL,,,2.5,ug/l,A,107029,35212896,1425372,2011,1,18,1.0
The Netherlands,TERSLG50,2011,2011-01-18,53.76683333,4.7655,1.0,,SPM,O-MAJ,CPHL,,,0.44,ug/l,A,107029,35212826,1425368,2011,1,18,1.0
The Netherlands,DOOVBWT,2011,2011-01-20,53.05283333,5.03233333,1.0,,SPM,O-MAJ,CPHL,,,4.2,ug/l,A,107029,35212974,1425378,2011,1,20,1.0
The Netherlands,MARSDND,2011,2011-01-20,52.9825,4.75,1.0,,SPM,O-MAJ,CPHL,,,1.5,ug/l,A,107029,35212957,1425377,2011,1,20,1.0
The Netherlands,ROTTMPT3,2011,2011-01-20,53.5655,6.56283333,1.0,,SPM,O-MAJ,CPHL,,,5.1,ug/l,A,107029,35212999,1425379,2011,1,20,1.0
The Netherlands,SCHAARVODDL,2011,2011-01-20,51.35033333,4.25066667,1.0,,SPM,O-MAJ,CPHL,,,2.4,ug/l,A,107028,35212945,1425376,2011,1,20,1.0
Belgium,W02,2011,2011-01-26,51.225,2.85833333,,,WT,O-MAJ,CPHL,,,3.4,ug/l,A,102950,34762724,1417274,2011,1,26,
Belgium,W03,2011,2011-01-26,51.16833333,2.66666667,,,WT,O-MAJ,CPHL,,,2.0,ug/l,A,102950,34762725,1417272,2011,1,26,
Belgium,W01,2011,2011-01-28,51.375,3.1875,,,WT,O-MAJ,CPHL,,,2.4,ug/l,A,102950,34762726,1417288,2011,1,28,
The Netherlands,SCHAARVODDL,2011,2011-01-31,51.35033333,4.25066667,1.0,,SPM,O-MAJ,CPHL,,,2.46,ug/l,A,107028,35213035,1425381,2011,1,31,1.0
The Netherlands,HANSWGL,2011,2011-02-02,51.43616667,4.01416667,1.0,,SPM,O-MAJ,CPHL,,,2.6,ug/l,A,107029,35213105,1425384,2011,2,33,1.0
The Netherlands,TERNZBI20,2011,2011-02-02,51.3465,3.8255,1.0,,SPM,O-MAJ,CPHL,,,2.6,ug/l,A,107029,35213054,1425382,2011,2,33,1.0
The Netherlands,VLISSGBISSVH,2011,2011-02-02,51.412,3.56566667,1.0,,SPM,O-MAJ,CPHL,,,3.4,ug/l,A,107029,35213080,1425383,2011,2,33,1.0
United Kingdom,Anglia_AnInter_wa,2010,2011-02-07,52.44583333,1.79733333,2.7,,AF,O-MAJ,CPHL,W,,0.37,ug/l,,83581,33167610,1298779,2011,2,38,2.7
United Kingdom,Anglia_AnInter_wa,2010,2011-02-07,52.44583333,1.79733333,2.7,,AF,O-MAJ,CPHL,W,,0.29,ug/l,,83581,33167614,1298779,2011,2,38,2.7
United Kingdom,Anglia_AnInter_wa,2010,2011-02-07,52.44583333,1.79733333,2.7,,AF,O-MAJ,CPHL,W,,0.35,ug/l,,83581,33167615,1298779,2011,2,38,2.7
United Kingdom,Anglia_AnInter_wa,2010,2011-02-07,52.44583333,1.79733333,15.6,,AF,O-MAJ,CPHL,W,,0.65,ug/l,,83581,33168196,1298780,2011,2,38,15.6
United Kingdom,Anglia_AnInter_wa,2010,2011-02-07,52.44583333,1.79733333,15.6,,AF,O-MAJ,CPHL,W,,0.45,ug/l,,83581,33168199,1298780,2011,2,38,15.6
United Kingdom,Anglia_AnInter_wa,2010,2011-02-07,52.44583333,1.79733333,15.6,,AF,O-MAJ,CPHL,W,,0.52,ug/l,,83581,33168203,1298780,2011,2,38,15.6
United Kingdom,Anglia_AnInter_wa,2010,2011-02-07,52.554,1.89383333,4.0,,AF,O-MAJ,CPHL,W,,0.24,ug/l,,83581,33169652,1298781,2011,2,38,4.0
United Kingdom,Anglia_AnInter_wa,2010,2011-02-08,52.73583333,1.79583333,4.0,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33167644,1298782,2011,2,39,4.0
United Kingdom,Anglia_AnInter_wa,2010,2011-02-08,52.8735,1.557,4.0,,AF,O-MAJ,CPHL,W,,0.42,ug/l,,83581,33168180,1298783,2011,2,39,4.0
United Kingdom,Anglia_AnInter_wa,2010,2011-02-08,53.03466667,1.278,4.0,,AF,O-MAJ,CPHL,W,,0.44,ug/l,,83581,33169665,1298784,2011,2,39,4.0
The Netherlands,GOERE2,2011,2011-02-08,51.84616667,3.91533333,1.0,,SPM,O-MAJ,CPHL,,,1.4,ug/l,A,107029,35213272,1425393,2011,2,39,1.0
The Netherlands,GOERE6,2011,2011-02-08,51.869,3.87216667,1.0,,SPM,O-MAJ,CPHL,,,1.8,ug/l,A,107029,35213298,1425394,2011,2,39,1.0
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.13833333,0.92316667,4.0,,AF,O-MAJ,CPHL,W,,0.45,ug/l,,83581,33167650,1298785,2011,2,39,4.0
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.18766667,0.64016667,4.0,,AF,O-MAJ,CPHL,W,,0.3,ug/l,,83581,33168143,1298789,2011,2,39,4.0
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.139,0.55683333,2.21,,AF,O-MAJ,CPHL,W,,0.29,ug/l,,83581,33169674,1298786,2011,2,39,2.21
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.139,0.55683333,2.21,,AF,O-MAJ,CPHL,W,,0.32,ug/l,,83581,33169677,1298786,2011,2,39,2.21
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.139,0.55683333,2.21,,AF,O-MAJ,CPHL,W,,0.31,ug/l,,83581,33169680,1298786,2011,2,39,2.21
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.139,0.55683333,23.93,,AF,O-MAJ,CPHL,W,,0.29,ug/l,,83581,33170013,1298787,2011,2,39,23.93
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.139,0.55683333,23.93,,AF,O-MAJ,CPHL,W,,0.32,ug/l,,83581,33170016,1298787,2011,2,39,23.93
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.139,0.55683333,23.93,,AF,O-MAJ,CPHL,W,,0.26,ug/l,,83581,33170020,1298787,2011,2,39,23.93
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.1735,0.599,4.0,,AF,O-MAJ,CPHL,W,,0.24,ug/l,,83581,33170790,1298788,2011,2,39,4.0
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.56755,0.33216667,1.9,,AF,O-MAJ,CPHL,W,,0.32,ug/l,,83581,33171016,1298796,2011,2,39,1.9
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.56755,0.33216667,1.9,,AF,O-MAJ,CPHL,W,,0.36,ug/l,,83581,33171018,1298796,2011,2,39,1.9
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.56755,0.33216667,1.9,,AF,O-MAJ,CPHL,W,,0.26,ug/l,,83581,33171027,1298796,2011,2,39,1.9
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.56755,0.33216667,8.7,,AF,O-MAJ,CPHL,W,,0.3,ug/l,,83581,33171561,1298797,2011,2,39,8.7
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.56755,0.33216667,8.7,,AF,O-MAJ,CPHL,W,,0.2,ug/l,,83581,33171565,1298797,2011,2,39,8.7
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.56755,0.33216667,8.7,,AF,O-MAJ,CPHL,W,,0.36,ug/l,,83581,33171566,1298797,2011,2,39,8.7
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.68233333,0.385,4.0,,AF,O-MAJ,CPHL,W,,0.36,ug/l,,83581,33171715,1298800,2011,2,39,4.0
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,53.73116667,0.36783333,4.0,,AF,O-MAJ,CPHL,W,,0.44,ug/l,,83581,33171992,1298801,2011,2,39,4.0
United Kingdom,HumWash_HWInter_wa,2010,2011-02-08,54.07516667,0.00016667,4.0,,AF,O-MAJ,CPHL,W,,0.36,ug/l,,83581,33172061,1298802,2011,2,39,4.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.3485,0.74733333,4.0,,AF,O-MAJ,CPHL,W,,0.46,ug/l,,83581,33167663,1298790,2011,2,39,4.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.52733333,1.058,3.4,,AF,O-MAJ,CPHL,W,,0.51,ug/l,,83581,33168163,1298791,2011,2,39,3.4
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.52733333,1.058,3.4,,AF,O-MAJ,CPHL,W,,0.45,ug/l,,83581,33168167,1298791,2011,2,39,3.4
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.52733333,1.058,3.4,,AF,O-MAJ,CPHL,W,,0.49,ug/l,,83581,33168171,1298791,2011,2,39,3.4
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.52733333,1.058,19.1,,AF,O-MAJ,CPHL,W,,0.47,ug/l,,83581,33169683,1298792,2011,2,39,19.1
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.52733333,1.058,19.1,,AF,O-MAJ,CPHL,W,,0.53,ug/l,,83581,33169690,1298792,2011,2,39,19.1
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.52733333,1.058,19.1,,AF,O-MAJ,CPHL,W,,0.48,ug/l,,83581,33169694,1298792,2011,2,39,19.1
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.52833333,1.06033333,2.6,,AF,O-MAJ,CPHL,W,,0.51,ug/l,,83581,33170001,1298794,2011,2,39,2.6
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.52833333,1.06033333,2.6,,AF,O-MAJ,CPHL,W,,0.53,ug/l,,83581,33170002,1298794,2011,2,39,2.6
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.52833333,1.06033333,2.6,,AF,O-MAJ,CPHL,W,,0.51,ug/l,,83581,33170006,1298794,2011,2,39,2.6
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.52833333,1.06033333,21.5,,AF,O-MAJ,CPHL,W,,0.51,ug/l,,83581,33170807,1298793,2011,2,39,21.5
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.52833333,1.06033333,21.5,,AF,O-MAJ,CPHL,W,,0.52,ug/l,,83581,33170808,1298793,2011,2,39,21.5
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.52833333,1.06033333,21.5,,AF,O-MAJ,CPHL,W,,0.49,ug/l,,83581,33170811,1298793,2011,2,39,21.5
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.57,0.97333333,4.0,,AF,O-MAJ,CPHL,W,,0.52,ug/l,,83581,33171035,1298798,2011,2,39,4.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-08,53.57333333,0.77463333,4.0,,AF,O-MAJ,CPHL,W,,0.41,ug/l,,83581,33171553,1298799,2011,2,39,4.0
United Kingdom,HumWash_SYorkLinc_wa,2010,2011-02-08,53.55583333,0.178,4.0,,AF,O-MAJ,CPHL,W,,0.22,ug/l,,83581,33167674,1298795,2011,2,39,4.0
The Netherlands,LODSGT,2011,2011-02-08,51.51533333,4.127,1.0,,SPM,O-MAJ,CPHL,,,1.6,ug/l,A,107029,35213147,1425387,2011,2,39,1.0
